zipcode,name,place_id,rating,user_ratings_total,price_level,searched_keyword,searched_zipcode,location_lat,location_lng,compound_code,global_code,art_gallery,atm,bakery,bank,bar,beauty_salon,bicycle_store,book_store,bowling_alley,cafe,car_dealer,car_repair,car_wash,clothing_store,convenience_store,dentist,department_store,drugstore,electronics_store,establishment,finance,florist,food,furniture_store,gas_station,general_contractor,grocery_or_supermarket,gym,hair_care,hardware_store,health,home_goods_store,hospital,insurance_agency,jewelry_store,laundry,liquor_store,locksmith,lodging,meal_delivery,meal_takeaway,movie_rental,movie_theater,moving_company,night_club,park,parking,pet_store,pharmacy,plumber,point_of_interest,premise,real_estate_agency,restaurant,school,shoe_store,shopping_mall,spa,storage,store,supermarket,tourist_attraction,veterinary_care,population,population_density_square_miles,housing_units,home_price_to_income_ratios,price_level*rating,avg_price_level_by_zipcode,avg_rating_by_zipcode,avg_user_ratings_total_by_zipcode,total_number_of_bars_by_zipcode,total_number_of_cafes_by_zipcode,user_ratings_total_per_capita,rating_weighed_population_density,open_now_False,open_now_True,open_now_nan
90292.0,Starbucks,ChIJI_rGSYa6woARIT4cVvAXnQM,4.1,301.0,2.0,coffee shops,90292,33.9859842,-118.44314490000001,"XHP4+9P Marina Del Rey, California",8553XHP4+9P,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,22490,11046.9,14360,8.646630303474026,8.2,2.066666666666667,3.9473684210526314,448.7368421052632,7,12,0.013383726100489107,45292.28999999999,0,1,0
90403.0,Rooms & Gardens,ChIJOV2157CkwoARhG9sSBNNzV8,0.0,0.0,,stores,90402,34.031821,-118.4959,"2GJ3+PJ Santa Monica, California",85632GJ3+PJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,24354,17060.2,14709,10.286486234685796,,2.0952380952380953,4.272131147540982,181.60655737704917,4,13,0.0,0.0,0,1,0
90807.0,Pita Pitaki,ChIJSRQxKvEz3YARY1rannFlSN8,4.9,86.0,,restaurant,90755,33.81919570000001,-118.1679389,"RR9J+MR Long Beach, California",8553RR9J+MR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,32067,5493.0,13245,7.514711955399545,,1.7428571428571429,4.342553191489362,394.27659574468083,3,10,0.0026818848036922693,26915.7,0,1,0
91502.0,Pro Desk at The Home Depot,ChIJq0FyfAfAwoAR5OY9TVHbGvE,4.5,2.0,1.0,stores,91502,34.169655299999995,-118.2991635,"5P92+V8 Burbank, California",85635P92+V8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,11598,8640.3,5579,13.149133614701025,4.5,1.7083333333333333,4.2363636363636346,816.7424242424242,9,12,0.0001724435247456458,38881.35,0,1,0
91733.0,Lolita's Fast Food,ChIJl0FXuorQwoARqAeGCeAGPX0,4.6,95.0,,restaurant,91733,34.05151179999999,-118.064702,"3W2P+J4 South El Monte, California",85633W2P+J4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,44968,6733.2,11550,9.182978536435336,,1.3,4.170588235294116,256.29411764705884,1,2,0.002112613413983277,30972.719999999998,1,0,0
90003.0,McDonald's,ChIJMb-tCr_JwoARwjL-R8gs8fs,3.7,2049.0,1.0,coffee shops,90003,33.9604451,-118.2743615,"XP6G+57 Los Angeles, California",8553XP6G+57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,72741,20483.3,18137,8.802987159512169,3.7,1.2857142857142858,4.1837209302325595,292.8837209302326,0,6,0.028168433208231945,75788.21,0,1,0
90045.0,Goodwill Southern California Store & Donation Center,ChIJzzRew0C3woAReR752mREziM,4.0,175.0,,stores,90045,33.9757146,-118.3742864,"XJGG+77 Los Angeles, California",8553XJGG+77,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,41149,3834.5,16897,9.438912531504359,,1.6304347826086956,4.023728813559323,607.5084745762712,3,19,0.004252837249993925,15338.0,0,1,0
90266.0,The IZAKA-YA by KATSU-YA Manhattan Beach,ChIJXVWlh-yzwoAR00a54Y-G4MM,4.6,438.0,2.0,restaurant,90266,33.8853333,-118.41002479999999,"VHPQ+4X Manhattan Beach, California",8553VHPQ+4X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,35573,9037.1,15363,12.978818387159105,9.2,2.0,4.4050847457627125,425.8813559322034,11,20,0.012312709077109043,41570.659999999996,0,1,0
90035.0,The Milky Way,ChIJZU0GHF-5woARRH4Q-bKx23Y,4.7,161.0,2.0,restaurant,90035,34.0550364,-118.39032920000001,"3J45+2V Los Angeles, California",85633J45+2V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,28085,13713.0,14066,12.932833756632386,9.4,1.8888888888888888,4.279545454545455,253.72727272727272,0,5,0.005732597471960121,64451.100000000006,1,0,0
91733.0,Daikokuya,ChIJBxoKFZDQwoAR4C_28zOxC8Q,4.4,332.0,2.0,restaurant,91733,34.062983,-118.052452,"3W7X+52 El Monte, California",85633W7X+52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,44968,6733.2,11550,9.182978536435336,8.8,1.3,4.170588235294116,256.29411764705884,1,2,0.007383027930973137,29626.08,0,1,0
91325.0,CVS,ChIJ0QUcwm6awoAR1o26-OqNkT4,3.4,23.0,,stores,91325,34.2348465,-118.5007028,"6FMX+WP Northridge, Los Angeles, CA",85636FMX+WP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,34635,7178.3,12475,9.30479881122345,,1.5555555555555556,3.7333333333333334,210.38888888888889,0,3,0.000664068139165584,24406.22,0,1,0
90723.0,La Espiga,ChIJoz0gy-fMwoARDW8sr-eY_6g,4.2,40.0,,coffee shops,90723,33.9042631,-118.1695058,"WR3J+P5 Paramount, California",8553WR3J+P5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,54776,11692.7,15041,6.102091229658124,,1.625,4.312500000000001,376.7916666666667,1,6,0.0007302468234263181,49109.340000000004,0,1,0
90065.0,IHOP,ChIJNZnFA5LGwoARFLcZIl_M8p4,4.2,1664.0,1.0,restaurant,90065,34.0834037,-118.2234614,"3QMG+9J Los Angeles, California",85633QMG+9J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,47887,9071.6,16302,10.31402917003183,4.2,1.368421052631579,4.317241379310345,314.2758620689655,0,7,0.03474847035729948,38100.72,0,1,0
91502.0,U M Liquor Store,ChIJUfZ6H1yVwoAR3MYSDxsArCA,3.6,13.0,,stores,91502,34.1774699,-118.3189187,"5MGJ+XC Burbank, California",85635MGJ+XC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11598,8640.3,5579,13.149133614701025,,1.7083333333333333,4.2363636363636346,816.7424242424242,9,12,0.0011208829108466977,31105.079999999998,0,1,0
90270.0,Taco boy,ChIJl1STUMLOwoARMOfJieQD1kY,4.4,299.0,1.0,restaurant,90270,33.987274,-118.18488470000001,"XRP8+W2 Maywood, California",8553XRP8+W2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,27454,21759.3,6857,9.446680080482897,4.4,1.48,3.9851063829787243,234.51063829787233,2,7,0.010890944853209005,95740.92,0,1,0
90011.0,L a Market,ChIJ1SPD9nHIwoARYWY6ZaYjVQM,5.0,7.0,,stores,90011,34.0109914,-118.2699389,"2P6J+92 Los Angeles, California",85632P6J+92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,109414,25528.8,25200,9.484764842777507,,1.2,4.389655172413794,236.75862068965517,0,1,6.397718756283474e-05,127644.0,0,0,1
90277.0,Kirari West Bake Shop,ChIJ-VcvMpy0woAR_7NCKmiXdQc,4.8,236.0,2.0,coffee shops,90254,33.853019399999994,-118.390075,"VJ35+6X Redondo Beach, California",8553VJ35+6X,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,34506,9633.4,17607,9.991102941895367,9.6,1.8611111111111112,4.322033898305086,247.79661016949152,7,17,0.0068393902509708455,46240.32,0,1,0
90266.0,Fishing With Dynamite,ChIJx8Fqf-uzwoARNgjsQAO6kV0,4.7,526.0,3.0,restaurant,90266,33.885354299999996,-118.4109165,"VHPQ+4J Manhattan Beach, California",8553VHPQ+4J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,35573,9037.1,15363,12.978818387159105,14.100000000000001,2.0,4.4050847457627125,425.8813559322034,11,20,0.014786495375706294,42474.37,0,1,0
90059.0,Tamales Elena,ChIJG5hyOsXLwoARU4Wia-6rqEw,4.3,108.0,,restaurant,90059,33.935143700000005,-118.23904240000002,"WQP6+39 Los Angeles, California",8553WQP6+39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,45952,13868.2,11159,7.648529586855577,,1.3333333333333333,3.9333333333333336,445.6666666666667,0,1,0.0023502785515320335,59633.26,1,0,0
91325.0,The UPS Store,ChIJX_kTk26awoARbF7hjeh_fYs,3.6,24.0,,stores,91343,34.2345229,-118.5018494,"6FMX+R7 Northridge, Los Angeles, CA",85636FMX+R7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,34635,7178.3,12475,9.30479881122345,,1.5555555555555556,3.7333333333333334,210.38888888888889,0,3,0.0006929406669553919,25841.88,0,1,0
91108.0,San Marino Seafood,ChIJq6g33TXbwoARHbidUhlLWa4,4.6,171.0,2.0,restaurant,91108,34.121030100000006,-118.1071101,"4VCV+C5 San Marino, California",85634VCV+C5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,13538,3552.6,5171,11.722388660909846,9.2,1.7,4.0205882352941185,72.26470588235294,0,5,0.012631112424287192,16341.96,0,1,0
90704.0,Buoys & Gulls Menswear,ChIJZZpu05hy3YAR8Is_XU8TkWQ,4.7,19.0,,stores,90704,33.3434979,-118.3256223,"8MVF+9Q Avalon, California",85538MVF+9Q,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3922,52.4,2495,10.230852952970157,,2.0,4.059574468085106,198.17021276595744,9,2,0.004844467108618052,246.28,0,0,1
91506.0,Norm's Hamburger,ChIJXcK1412VwoARQYCrsaT_Lj8,4.4,401.0,1.0,restaurant,91506,34.1765127,-118.32175120000001,"5MGH+J7 Burbank, California",85635MGH+J7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,18575,7588.2,7769,8.596553292565826,4.4,1.619047619047619,4.274418604651163,333.6744186046512,2,5,0.021588156123822342,33388.08,1,0,0
90035.0,The Holy Grill Restaurant,ChIJX-0rhV65woARYskH0hWNBzY,4.6,225.0,2.0,restaurant,90035,34.0556417,-118.38773059999998,"3J46+7W Los Angeles, California",85633J46+7W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,28085,13713.0,14066,12.932833756632386,9.2,1.8888888888888888,4.279545454545455,253.72727272727272,0,5,0.008011393982552965,63079.799999999996,1,0,0
91007.0,SinBala,ChIJkQjas7rbwoARvH6FbYozzeI,4.3,380.0,1.0,restaurant,91007,34.126984,-118.0536043,"4WGW+QH Arcadia, California",85634WGW+QH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,34523,6210.5,12800,12.672454656587579,4.3,1.8214285714285714,4.322222222222222,525.2888888888889,1,7,0.01100715465052284,26705.149999999998,0,1,0
91001.0,Pizza Joe's,ChIJjys2ytzCwoARPk5rRExb9P4,4.4,41.0,,restaurant,91001,34.1851649,-118.13173970000001,"5VP9+38 Altadena, California",85635VP9+38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,37711,4567.8,13785,7.059793059243659,,1.1111111111111112,4.53076923076923,229.84615384615384,0,4,0.0010872159316910185,20098.320000000003,0,1,0
91101.0,Magnolia House,ChIJtzIbcF_DwoARJjHAaaRnzLY,4.5,363.0,2.0,coffee shops,91101,34.137363799999996,-118.13200630000001,"4VP9+W5 Pasadena, California",85634VP9+W5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,21394,16085.4,12253,7.979631662397852,9.0,1.930232558139535,4.387499999999999,378.5,7,17,0.016967374030101897,72384.3,0,1,0
91103.0,The Kitchen Italian Cafe & Pizzeria,ChIJx4sGXHHDwoAR3E5DoKDikhs,4.2,169.0,2.0,restaurant,91103,34.1465956,-118.1521426,"4RWX+J4 Pasadena, California",85634RWX+J4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,28425,5276.1,9088,9.72646577564112,8.4,1.9473684210526316,4.145454545454545,213.29545454545453,4,3,0.0059454705364995605,22159.620000000003,0,1,0
91011.0,Hill Street Cafe La Cañada,ChIJ3flPh_7pwoARS9UnE--WPlM,4.3,765.0,2.0,restaurant,91011,34.2042146,-118.2004347,"6Q3X+MR La Cañada Flintridge, California",85636Q3X+MR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,20423,1723.0,7030,8.689996903065964,8.6,1.837837837837838,4.245833333333334,203.16666666666666,2,11,0.03745776820251677,7408.9,0,1,0
91303.0,Apple Topanga,ChIJNVVVVRGcwoAR20dbsg_VXHc,3.6,299.0,3.0,stores,91303,34.1903253,-118.6030981,"59RW+4Q Canoga Park, Los Angeles, CA",856359RW+4Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,31053,14353.9,10342,7.8414656267005265,10.8,1.5909090909090908,4.156250000000001,592.0,3,12,0.009628699320516536,51674.04,0,1,0
90248.0,Aloha Pizza & Shave Ice Company,ChIJ1zlfa2G1woAR1SpnTARLOb8,4.6,405.0,2.0,restaurant,90248,33.8723881,-118.3034785,"VMCW+XJ Gardena, California",8553VMCW+XJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11512,2452.5,3977,7.2773766062497,9.2,1.631578947368421,4.3515151515151524,545.1212121212121,1,6,0.035180681028492006,11281.5,0,1,0
91754.0,Walgreens,ChIJMV5GnpDPwoARLRbxGN8xHKI,4.3,31.0,2.0,stores,91754,34.0374977,-118.1479007,"2VP2+XR Monterey Park, California",85632VP2+XR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,33058,7290.0,12163,9.855462073314417,8.6,1.4878048780487805,4.1557692307692315,391.0769230769231,1,12,0.0009377457801439894,31347.0,0,1,0
91401.0,The UPS Store,ChIJB5AWeQaXwoAR9mMJzcucwRQ,1.5,116.0,,stores,91401,34.1850658,-118.44908829999999,"5HP2+29 Van Nuys, Los Angeles, CA",85635HP2+29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,41412,11992.5,15582,11.939028450923082,,1.75,4.0249999999999995,182.25,0,2,0.0028011204481792717,17988.75,0,1,0
91104.0,Pinocchio's Pizza,ChIJXUMFriPDwoAR452PXpR2QGM,4.3,573.0,2.0,restaurant,91001,34.170818,-118.132429,"5VC9+82 Pasadena, California",85635VC9+82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,37974,9978.5,13826,9.439137425517828,8.6,1.5185185185185186,4.356818181818183,202.47727272727272,2,9,0.015089271606888924,42907.549999999996,0,1,0
91711.0,Pizza N Such,ChIJ9bJC0MExw4ARHk2p-DCrBdw,4.5,482.0,2.0,restaurant,91711,34.0957687,-117.71761289999999,"37WJ+8X Claremont, California",856437WJ+8X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,36854,2455.0,12803,6.613179223919746,9.0,1.84375,4.321818181818182,294.54545454545456,8,17,0.013078634612253759,11047.5,0,1,0
90008.0,Shoe City Crenshaw Plaza,ChIJP2L9Ri-4woARjJOEQ3B9s-8,4.2,50.0,,stores,90008,34.0101622,-118.3367135,"2M67+38 Los Angeles, California",85632M67+38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,31739,8640.9,16087,15.949582779963414,,1.5,4.2250000000000005,320.97222222222223,2,8,0.0015753489397901635,36291.78,0,1,0
90255.0,Fallas Paredes Discount Stores,ChIJg4Wf-jzJwoARMzmbofKlJrk,4.1,784.0,,stores,90255,33.97818609999999,-118.2256247,"XQHF+7Q Huntington Park, California",8553XQHF+7Q,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,75560,20321.3,19016,8.858411028392945,,1.5,4.2176470588235295,596.4313725490196,2,11,0.010375860243515087,83317.32999999999,0,1,0
91206.0,Allegro Coffee Company,ChIJX98svqnBwoAR7D6A58-XzjY,2.0,2.0,,coffee shops,91205,34.1510829,-118.24596650000001,"5Q23+CJ Glendale, California",85635Q23+CJ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,34386,5845.6,14079,11.920845585313518,,1.95,4.211111111111112,249.92592592592592,1,5,5.816320595591229e-05,11691.2,0,1,0
91733.0,Dunkin',ChIJOZRtzQTRwoARuhWPqGPiyag,4.4,135.0,1.0,coffee shops,91732,34.0461934,-118.03076409999998,"2XW9+FM South El Monte, California",85632XW9+FM,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,44968,6733.2,11550,9.182978536435336,4.4,1.3,4.170588235294116,256.29411764705884,1,2,0.0030021348514499197,29626.08,0,1,0
90280.0,Panera Bread,ChIJe96QZ6nNwoARzjLv-xyYF68,4.4,236.0,2.0,coffee shops,90280,33.9482784,-118.1650381,"WRXM+8X South Gate, California",8553WRXM+8X,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,95103,13018.7,24385,7.481192532738924,8.8,1.5588235294117647,4.247058823529412,581.7450980392157,1,17,0.002481520036171309,57282.280000000006,0,1,0
90027.0,Ross Dress for Less,ChIJsQgDYVC_woARxl60eqprH88,4.1,1401.0,1.0,stores,90027,34.1018672,-118.3087331,"4M2R+PG Los Angeles, California",85634M2R+PG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,44686,5493.8,23848,16.721536565196367,4.1,1.7142857142857142,4.33404255319149,460.1914893617021,3,13,0.031352101329275385,22524.579999999998,0,1,0
90032.0,El Sereno Furniture,ChIJ1y_x80zEwoARCaxGjP5BjyM,5.0,4.0,,stores,90032,34.0873,-118.17486129999999,"3RPG+W3 Los Angeles, California",85633RPG+W3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,47627,9990.3,14172,9.182372668614802,,1.2105263157894737,3.9047619047619033,188.33333333333334,1,4,8.398597434228484e-05,49951.5,1,0,0
90502.0,Wienerschnitzel,ChIJRZchWV413YAR9sw57MdSFNU,4.1,358.0,1.0,restaurant,90502,33.831739899999995,-118.29550859999999,"RPJ3+MQ Torrance, California",8553RPJ3+MQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,18188,8137.0,6415,6.154044454628781,4.1,1.5,4.279999999999999,466.6,1,1,0.019683307675390366,33361.7,0,1,0
90211.0,In-Ex,ChIJ7ailp1G5woAR0rQJjwSlWZQ,5.0,1.0,,stores,90211,34.0669052,-118.3839739,"3J88+QC Beverly Hills, California",85633J88+QC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7969,11378.1,4507,19.026419500802806,,2.24,3.8866666666666663,272.0888888888889,4,9,0.00012548625925461163,56890.5,0,1,0
91303.0,Gyu-Kaku,ChIJc6DU6yKcwoARyRc_MrJasU8,4.4,450.0,2.0,restaurant,91303,34.19116959999999,-118.60252050000001,"59RW+FX Canoga Park, Los Angeles, CA",856359RW+FX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,31053,14353.9,10342,7.8414656267005265,8.8,1.5909090909090908,4.156250000000001,592.0,3,12,0.014491353492416191,63157.16,0,1,0
